Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
222302,GOLD,BUY,1,22.05,22.05,,-2.5117
222303,GOLD,BUY,1,22.05,22.05,,-2.0911
222446,TME,BUY,1,19.51,19.51,,-2.4193
222447,TME,BUY,1,19.51,19.51,,-2.0951
222563,ZOM,BUY,21,1.26,26.46,,-4.3589
222565,ZOM,BUY,20,1.26,25.20,,-3.0000
222566,ZOM,BUY,20,1.26,25.20,,-2.3805
222567,ZOM,BUY,20,1.26,25.20,,-2.0000
222585,ZOM,SELL,116,1.27,147.32,0.81,4.3589
222676,AAL,SELL,4,21.89,87.56,0.02,2.5236
222716,AMC,BUY,2,11.61,23.22,,-3.7131
222717,AMC,BUY,2,11.61,23.22,,-2.7398
222719,AMC,BUY,2,11.61,23.22,,-2.0345
222810,GSAT,BUY,17,1.53,26.01,,-2.0015
222814,JETS,BUY,1,26.23,26.23,,-2.2268
223169,VIXY,BUY,3,8.10,24.30,,-2.3805
223180,VIXY,BUY,3,8.10,24.30,,-2.0000
223338,JBLU,SELL,1,20.04,20.04,0.09,2.3354
223532,MNMD,BUY,4,5.60,22.40,,-4.3589
223535,MNMD,BUY,4,5.60,22.40,,-3.0000
223537,MNMD,BUY,4,5.60,22.40,,-2.3805
223558,MNMD,SELL,12,5.68,68.16,0.96,4.2070
223684,APHA,BUY,1,14.91,14.91,,-2.3627
223754,APHA,BUY,1,14.90,14.90,,-2.6584
223755,APHA,BUY,1,14.90,14.90,,-2.1972
223792,APHA,BUY,1,14.88,14.88,,-2.3590
223793,APHA,BUY,1,14.88,14.88,,-2.0080
223874,APHA,BUY,1,14.87,14.87,,-2.7340
224353,APHA,BUY,1,14.87,14.87,,-2.0829
224405,AMC,SELL,18,11.64,209.52,0.31,2.1211
224518,APHA,SELL,13,14.89,193.57,-0.26,2.5355
224577,FSM,BUY,4,6.50,26.00,,-2.3805
224686,GSAT,SELL,124,1.54,190.96,-0.95,3.0000
224826,TLRY,BUY,1,17.98,17.98,,-4.3589
224871,SU,SELL,3,20.61,61.83,0.07,2.2554
225037,ZOM,BUY,24,1.27,30.48,,-2.4111
225038,ZOM,BUY,24,1.27,30.48,,-2.0426
225084,AAL,BUY,1,21.92,21.92,,-2.5820
225085,AAL,BUY,1,21.92,21.92,,-2.2554
225093,ZOM,BUY,24,1.26,30.24,,-2.4736
225094,ZOM,BUY,23,1.26,28.98,,-2.0647
225362,FSM,SELL,4,6.51,26.04,0.04,4.3589
225452,X,BUY,1,24.38,24.38,,-2.3504
225454,RRC,BUY,3,9.62,28.86,,-2.6866
225455,RRC,BUY,3,9.62,28.86,,-2.1967
225472,GOLD,SELL,5,22.07,110.35,0.05,2.6294
225675,MVIS,BUY,1,27.10,27.10,,-2.5000
225676,MVIS,BUY,1,27.10,27.10,,-2.0788
225678,MVIS,BUY,1,27.03,27.03,,-3.3791
225679,MVIS,BUY,1,27.02,27.02,,-2.7414
225680,MVIS,BUY,1,27.00,27.00,,-2.5188
225681,MVIS,BUY,1,27.00,27.00,,-2.0975
225726,MVIS,SELL,6,27.04,162.24,-0.01,4.3589
225752,OCGN,BUY,2,10.55,21.10,,-2.0909
225767,GSAT,BUY,19,1.52,28.88,,-2.5236
225768,GSAT,BUY,19,1.52,28.88,,-2.1106
225911,CGC,BUY,1,27.58,27.58,,-2.2281
226104,PLTR,BUY,1,24.14,24.14,,-2.0426
226107,PLTR,BUY,1,24.14,24.14,,-3.0000
226108,PLTR,BUY,1,24.14,24.14,,-2.3805
226111,MVIS,BUY,1,26.99,26.99,,-3.6354
226112,MVIS,BUY,1,26.99,26.99,,-2.7181
226113,MVIS,BUY,1,26.99,26.99,,-2.2254
226251,OCGN,BUY,2,10.54,21.08,,-2.1704
226270,TME,BUY,1,19.51,19.51,,-2.5413
226413,TME,BUY,1,19.50,19.50,,-2.9683
226541,CCL,SELL,1,27.48,27.48,-0.01,2.6197
226565,X,BUY,1,24.35,24.35,,-3.3778
226566,X,BUY,1,24.35,24.35,,-2.5834
226567,X,BUY,1,24.35,24.35,,-2.1342
226613,VLDR,BUY,1,15.17,15.17,,-4.3589
226615,VLDR,BUY,1,15.17,15.17,,-3.0000
226616,VLDR,BUY,1,15.17,15.17,,-2.3805
226647,AAL,BUY,1,21.91,21.91,,-2.5997
226827,RRC,SELL,6,9.67,58.02,0.30,2.2983
226837,HEXO,BUY,4,5.90,23.60,,-2.2265
226958,AMC,BUY,2,11.62,23.24,,-2.1082
226959,AMC,BUY,2,11.62,23.24,,-2.1082
227380,NAKD,BUY,34,0.74,25.33,,-2.3721
227526,NCLH,SELL,1,30.15,30.15,-0.01,2.1286
227576,TME,BUY,1,19.50,19.50,,-2.3851
227577,TME,BUY,1,19.50,19.50,,-2.0214
227629,TME,BUY,1,19.48,19.48,,-3.1349
227653,TME,BUY,1,19.46,19.46,,-2.9933
227654,TME,BUY,1,19.46,19.46,,-2.3948
227690,TLRY,BUY,1,17.96,17.96,,-3.7131
227770,TME,BUY,1,19.44,19.44,,-2.5746
227772,TME,BUY,1,19.43,19.43,,-2.3706
228040,TME,BUY,1,19.41,19.41,,-2.4077
228041,TME,BUY,1,19.41,19.41,,-2.0216
228080,AAL,BUY,1,21.90,21.90,,-2.6540
228081,AAL,BUY,1,21.90,21.90,,-2.1958
228186,MNMD,BUY,4,5.58,22.32,,-4.3589
228576,JBLU,BUY,1,19.95,19.95,,-2.0957
228646,AAL,BUY,1,21.89,21.89,,-2.2956
228996,MNMD,BUY,4,5.55,22.20,,-3.9196
229000,MNMD,BUY,4,5.55,22.20,,-2.8292
229011,MNMD,BUY,4,5.55,22.20,,-2.2828
229096,ALDX,SELL,4,12.85,51.40,0.17,2.1796
229115,OCGN,SELL,4,10.59,42.36,0.18,2.3846
229313,VLDR,BUY,1,15.17,15.17,,-2.0000
229694,HEXO,BUY,3,5.88,17.64,,-2.1571
229882,NAKD,BUY,30,0.74,22.34,,-2.1672
229898,NNDM,BUY,2,9.10,18.20,,-2.0733
229934,MNMD,SELL,16,5.57,89.12,0.20,4.3589
230017,SKLZ,BUY,1,19.99,19.99,,-4.3589
230018,SKLZ,BUY,1,19.98,19.98,,-3.8787
230019,SKLZ,BUY,1,19.98,19.98,,-2.8113
230020,SKLZ,BUY,1,19.98,19.98,,-2.2718
230038,SKLZ,BUY,1,19.95,19.95,,-3.0000
230039,SKLZ,BUY,1,19.95,19.95,,-2.3925
230040,SKLZ,BUY,1,19.95,19.95,,-2.0175
230048,SKLZ,BUY,1,19.90,19.90,,-2.7178
230049,SKLZ,BUY,1,19.90,19.90,,-2.2543
230103,SKLZ,BUY,1,19.89,19.89,,-4.3589
230104,SKLZ,BUY,1,19.88,19.88,,-3.8787
230125,SKLZ,SELL,11,19.91,219.01,-0.34,2.0095
230222,SKLZ,BUY,1,19.88,19.88,,-2.5064
230232,SKLZ,BUY,1,19.87,19.87,,-2.8368
230326,ASXC,SELL,31,2.41,74.71,0.29,3.1623
230419,SKLZ,BUY,1,19.87,19.87,,-2.2871
230425,TME,BUY,1,19.44,19.44,,-4.3589
230498,UMC,BUY,2,10.88,21.76,,-2.5355
230502,SKLZ,BUY,1,19.86,19.86,,-2.2549
230509,LAC,BUY,1,15.41,15.41,,-2.1203
230511,LAC,BUY,1,15.40,15.40,,-2.2438
230534,AR,SELL,3,9.59,28.77,0.18,2.3200
230561,TME,SELL,19,19.47,369.93,-0.57,3.9196
230634,UMC,BUY,2,10.88,21.76,,-2.1106
230860,JOB,BUY,40,0.66,26.32,,-2.1684
230861,JOB,BUY,39,0.66,25.66,,-2.4500
230862,JOB,BUY,39,0.66,25.66,,-2.4500
230893,PLTR,SELL,6,24.14,144.84,-0.09,2.0772
230963,ACB,BUY,3,8.52,25.56,,-2.5236
231103,MVIS,SELL,3,27.09,81.27,0.30,2.1741
231174,NNDM,BUY,3,9.09,27.27,,-2.4597
231210,NNDM,BUY,3,9.09,27.27,,-2.0647
231289,ZOM,SELL,95,1.28,121.60,1.42,2.8832
231402,AAL,BUY,1,21.90,21.90,,-2.5236
231422,AAL,BUY,1,21.90,21.90,,-2.1106
231423,GSAT,BUY,18,1.52,27.36,,-2.4597
231424,GSAT,BUY,18,1.52,27.36,,-2.0647
231445,PAVE,BUY,1,26.07,26.07,,-3.9196
231447,TLRY,BUY,1,17.97,17.97,,-2.1935
231658,NSPR,BUY,4,6.47,25.88,,-2.6294
231659,NSPR,BUY,4,6.47,25.88,,-2.1676
231690,TLRY,BUY,1,17.95,17.95,,-2.8577
231692,TLRY,BUY,1,17.95,17.95,,-2.3008
231715,X,BUY,1,24.34,24.34,,-2.2268
231764,CLF,BUY,1,18.78,18.78,,-3.0000
231765,CLF,BUY,1,18.78,18.78,,-2.5476
231766,CLF,BUY,1,18.78,18.78,,-2.1182
231780,OCGN,BUY,2,10.59,21.18,,-3.0000
231781,OCGN,BUY,2,10.58,21.16,,-3.8787
231782,OCGN,BUY,2,10.58,21.16,,-2.8113
231783,OCGN,BUY,2,10.58,21.16,,-2.2718
231787,MNMD,BUY,4,5.50,22.00,,-3.7692
231789,MNMD,BUY,4,5.50,22.00,,-2.7654
231791,MNMD,BUY,4,5.50,22.00,,-2.2454
231921,SKLZ,SELL,4,19.92,79.68,0.20,2.4291
232038,SRNE,BUY,2,8.20,16.40,,-2.4837
232039,SRNE,BUY,2,8.20,16.40,,-2.0702
232067,SRNE,BUY,2,8.18,16.36,,-2.0712
232085,SRNE,BUY,2,8.17,16.34,,-2.1129
232110,NSPR,BUY,3,6.46,19.38,,-2.0175
232204,CLF,BUY,1,18.75,18.75,,-3.1798
232205,CLF,BUY,1,18.75,18.75,,-2.5011
232206,CLF,BUY,1,18.75,18.75,,-2.0972
232431,RNWK,BUY,8,2.72,21.76,,-2.0337
232546,NSPR,BUY,3,6.46,19.38,,-2.0000
232712,APHA,BUY,1,14.86,14.86,,-2.1235
232771,CLF,SELL,6,18.76,112.56,-0.03,2.0095
232788,BNGO,BUY,3,7.67,23.01,,-2.9160
232812,ACB,SELL,19,8.54,162.26,-0.21,2.0647
232846,JBLU,BUY,1,19.90,19.90,,-2.2051
232877,WISH,BUY,1,14.80,14.80,,-2.2662
232881,OCGN,BUY,2,10.57,21.14,,-2.2886
233243,OCGN,BUY,2,10.55,21.10,,-2.5955
233372,VALE,BUY,1,20.07,20.07,,-2.3966
233384,NNDM,SELL,8,9.12,72.96,0.22,2.2361
234082,SLV,SELL,14,24.46,342.44,-0.08,3.6515
234122,AMC,BUY,2,11.63,23.26,,-2.5236
234123,AMC,BUY,2,11.63,23.26,,-2.1773
234130,VALE,BUY,1,20.07,20.07,,-2.0813
234220,BB,BUY,3,9.12,27.36,,-2.0647
234241,BB,BUY,2,9.11,18.22,,-2.3349
234441,ASXC,BUY,11,2.39,26.29,,-2.4736
234442,ASXC,BUY,11,2.39,26.29,,-2.0647
234609,SIRI,BUY,4,6.38,25.52,,-3.0000
234613,SIRI,BUY,4,6.38,25.52,,-3.0000
234636,NSPR,BUY,4,6.44,25.76,,-2.6354
234823,APHA,SELL,1,14.90,14.90,0.04,2.2729
234934,AAL,BUY,1,21.90,21.90,,-2.8832
235032,AAL,BUY,1,21.90,21.90,,-2.4121
235233,NSPR,BUY,3,6.41,19.23,,-3.5942
235234,NSPR,BUY,3,6.41,19.23,,-2.6847
235235,NSPR,BUY,3,6.40,19.20,,-2.5532
235241,NSPR,BUY,3,6.40,19.20,,-2.1269
235243,NSPR,BUY,3,6.38,19.14,,-2.1909
235249,NSPR,BUY,3,6.36,19.08,,-2.3621
235262,ACST,BUY,44,0.54,23.90,,-3.4542
235263,ACST,BUY,44,0.54,23.92,,-2.4445
235347,ACB,BUY,2,8.51,17.02,,-3.3079
235351,AAL,BUY,1,21.89,21.89,,-2.8868
235378,ACB,BUY,2,8.51,17.02,,-2.3805
235379,MNMD,BUY,4,5.43,21.72,,-4.3589
235380,MNMD,BUY,4,5.41,21.64,,-3.3874
235381,MNMD,BUY,4,5.40,21.60,,-2.7777
235382,MNMD,BUY,4,5.40,21.60,,-2.2519
235383,MNMD,BUY,4,5.30,21.20,,-3.2128
235384,MNMD,BUY,4,5.32,21.28,,-2.2895
235425,ACB,BUY,2,8.51,17.02,,-2.0000
236368,BOXL,BUY,8,2.48,19.84,,-2.2131
236369,BOXL,BUY,8,2.48,19.84,,-2.0095
236371,BOXL,BUY,8,2.47,19.76,,-2.3762
236387,UMC,BUY,1,10.86,10.86,,-2.1818
236398,UVXY,BUY,4,4.53,18.12,,-2.1082
236421,SIRI,BUY,3,6.38,19.14,,-2.3805
236427,NSPR,BUY,3,6.30,18.90,,-2.1818
236428,NSPR,BUY,3,6.28,18.84,,-2.4543
236461,SIRI,SELL,11,6.40,70.40,0.22,2.4401
236508,PCG,BUY,1,10.80,10.80,,-2.6613
236509,PCG,BUY,1,10.80,10.80,,-2.2131
236510,PCG,BUY,1,10.80,10.80,,-2.0095
236563,HBAN,BUY,1,15.23,15.23,,-4.3589
236564,HBAN,BUY,1,15.23,15.23,,-3.0000
236565,HBAN,BUY,1,15.23,15.23,,-2.3805
236566,HBAN,BUY,1,15.23,15.23,,-2.0000
236568,CTXR,SELL,72,2.00,144.00,1.44,2.1773
236600,KPTI,BUY,2,9.96,19.92,,-2.1398
236934,X,SELL,5,24.39,121.95,0.18,2.1704
236985,KGC,BUY,3,7.33,21.99,,-2.1676
236986,KGC,BUY,3,7.33,21.99,,-2.0303
237408,AZUL,BUY,1,21.56,21.56,,-2.0168
237416,AZUL,BUY,1,21.54,21.54,,-2.3212
237417,AZUL,BUY,1,21.54,21.54,,-2.0222
237447,OCGN,SELL,12,10.60,127.20,0.30,2.4236
237452,GEO,BUY,3,5.81,17.43,,-2.2692
237463,GE,BUY,1,13.49,13.49,,-2.1170
237465,UMC,BUY,2,10.84,21.68,,-2.4157
237467,GE,BUY,1,13.47,13.47,,-3.1435
237468,GE,BUY,1,13.47,13.47,,-2.4773
237469,GE,BUY,1,13.47,13.47,,-2.0782
237880,NNDM,BUY,2,9.10,18.20,,-2.4111
237931,GE,SELL,4,13.49,53.96,0.06,2.6550
238245,OGI,BUY,8,2.71,21.68,,-4.3589
238290,AMC,BUY,1,11.62,11.62,,-2.1690
238348,AAL,BUY,1,21.88,21.88,,-2.0017
238435,MNMD,BUY,4,5.32,21.28,,-4.3589
238560,NLY,SELL,2,8.85,17.70,0.06,3.1623
238841,NKLA,BUY,1,12.40,12.40,,-2.8508
238870,ASXC,BUY,9,2.38,21.42,,-2.4121
238871,ASXC,BUY,8,2.38,19.04,,-2.0226
238891,UMC,BUY,1,10.82,10.82,,-2.6398
238892,UMC,BUY,1,10.82,10.82,,-2.1752
238893,UMC,BUY,1,10.81,10.81,,-2.1225
238983,IQ,BUY,1,15.83,15.83,,-2.8323
239003,MNMD,BUY,3,5.32,15.96,,-3.0000
239004,MNMD,BUY,3,5.31,15.93,,-3.5301
239017,MNMD,BUY,3,5.31,15.93,,-2.6550
239249,NNDM,BUY,2,9.10,18.20,,-2.0426
239467,NNDM,BUY,2,9.09,18.18,,-2.0175
239600,AMC,SELL,9,11.65,104.85,0.23,2.4597
239654,ALDX,BUY,1,12.86,12.86,,-2.3553
239655,ALDX,BUY,1,12.85,12.85,,-2.2857
239657,ALDX,BUY,1,12.83,12.83,,-2.2322
239678,AMC,BUY,1,11.65,11.65,,-3.0000
239679,AMC,BUY,1,11.65,11.65,,-2.3805
239683,AMC,BUY,1,11.64,11.64,,-2.8832
239684,AMC,BUY,1,11.63,11.63,,-3.1009
239685,AMC,BUY,1,11.63,11.63,,-2.4401
239705,AMC,BUY,1,11.61,11.61,,-2.1712
239706,AMC,BUY,1,11.60,11.60,,-2.3094
239718,AMC,SELL,7,11.65,81.55,0.14,2.0037
240059,ERIC,BUY,1,13.98,13.98,,-4.3589
240060,ERIC,BUY,1,13.98,13.98,,-3.0000
240082,HBAN,BUY,1,15.22,15.22,,-2.8832
240084,HBAN,BUY,1,15.22,15.22,,-2.3170
240191,BB,SELL,5,9.09,45.45,-0.13,4.3589
240205,APHA,BUY,1,14.87,14.87,,-2.7386
240251,WKHS,BUY,1,13.13,13.13,,-3.4119
240259,WKHS,BUY,1,13.14,13.14,,-2.4065
240324,BNGO,BUY,2,7.63,15.26,,-2.5236
240335,APHA,BUY,1,14.87,14.87,,-2.4520
240365,NSPR,BUY,3,6.23,18.69,,-2.8441
240378,VLDR,SELL,4,15.19,60.76,0.08,2.7440
240422,OGI,BUY,7,2.71,18.97,,-3.0000
240423,OGI,BUY,7,2.71,18.97,,-2.3805
240543,KGC,BUY,2,7.32,14.64,,-2.4010
240544,KGC,BUY,2,7.32,14.64,,-2.0303
240550,NSPR,BUY,3,6.23,18.69,,-2.3179
241013,NNDM,BUY,2,9.07,18.14,,-2.8868
241014,NNDM,BUY,2,9.07,18.14,,-2.4111
241015,NNDM,BUY,2,9.07,18.14,,-2.1106
241107,HBAN,BUY,1,15.21,15.21,,-2.3723
241120,ERIC,BUY,1,13.98,13.98,,-2.3805
241289,APHA,BUY,1,14.87,14.87,,-2.1082
241509,BNGO,BUY,2,7.63,15.26,,-2.0977
241629,CNQ,SELL,2,29.92,59.84,0.16,3.3846
241778,BTG,BUY,3,5.05,15.15,,-2.1935
241795,MNMD,BUY,3,5.30,15.90,,-2.6817
241812,MNMD,BUY,3,5.25,15.75,,-3.7635
241821,AG,BUY,1,15.95,15.95,,-2.3170
241822,AG,BUY,1,15.95,15.95,,-2.0226
241823,MNMD,BUY,3,5.25,15.75,,-2.7623
241836,MNMD,BUY,3,5.25,15.75,,-2.2432
241898,UBS,BUY,1,15.10,15.10,,-2.3805
241899,UBS,BUY,1,15.10,15.10,,-2.3805
242006,NNDM,BUY,1,9.05,9.05,,-2.3534
242012,NNDM,BUY,1,9.05,9.05,,-2.2361
242013,NNDM,BUY,1,9.05,9.05,,-2.0647
242014,NNDM,BUY,1,9.05,9.05,,-2.0000
242307,BTG,BUY,3,5.03,15.09,,-2.4111
242308,BTG,BUY,3,5.03,15.09,,-2.1106
242442,NNDM,BUY,1,9.04,9.04,,-2.5236
242443,NNDM,BUY,1,9.04,9.04,,-2.1106
242640,UBS,BUY,1,15.10,15.10,,-2.3805
242641,UBS,BUY,1,15.10,15.10,,-2.0000
242648,UBS,BUY,1,15.09,15.09,,-2.4736
242649,UBS,BUY,1,15.09,15.09,,-2.0772
242899,NNDM,BUY,1,9.03,9.03,,-2.5472
242900,NNDM,BUY,1,9.03,9.03,,-2.1766
242918,GE,BUY,1,13.46,13.46,,-2.3313
242919,GE,BUY,1,13.46,13.46,,-2.0095
243014,KGC,BUY,2,7.31,14.62,,-2.7141
243024,GE,BUY,1,13.45,13.45,,-2.7143
243025,MNMD,BUY,2,5.21,10.42,,-2.1008
243150,NKLA,BUY,1,12.40,12.40,,-2.3714
243151,NKLA,BUY,1,12.40,12.40,,-2.0017
243584,XXII,BUY,2,5.34,10.68,,-2.1732
243585,XXII,BUY,2,5.33,10.66,,-2.4889
243586,XXII,BUY,2,5.33,10.66,,-2.1038
243598,F,BUY,1,12.27,12.27,,-2.4121
243599,F,BUY,1,12.27,12.27,,-2.0226
243716,MKTY,BUY,1,8.83,8.83,,-3.2044
243781,VEDL,BUY,1,13.03,13.03,,-2.1676
243782,VEDL,BUY,1,13.03,13.03,,-2.0303
243845,GSAT,BUY,9,1.50,13.50,,-4.3589
243846,GSAT,BUY,9,1.50,13.50,,-3.0000
243847,GSAT,BUY,9,1.50,13.50,,-2.3805
243848,GSAT,BUY,8,1.50,12.00,,-2.0000
243869,SENS,BUY,5,2.26,11.30,,-2.4401
243870,SENS,BUY,5,2.26,11.30,,-2.1210
243879,SENS,BUY,5,2.25,11.25,,-2.5355
243880,SENS,BUY,5,2.25,11.25,,-2.1106
243885,SENS,BUY,5,2.24,11.20,,-2.1690
243966,ALDX,SELL,3,12.85,38.55,0.01,2.0569
244017,NNDM,BUY,1,9.01,9.01,,-2.2260
244018,NNDM,BUY,1,9.01,9.01,,-2.0140
244094,SENS,BUY,5,2.23,11.15,,-2.0647
244123,ASXC,BUY,5,2.37,11.85,,-3.0000
244125,ASXC,BUY,5,2.37,11.85,,-2.2873
244136,ASXC,BUY,5,2.36,11.80,,-2.2461
244284,BTG,BUY,2,5.02,10.04,,-2.4597
244441,MNMD,BUY,2,5.20,10.40,,-2.0114
244483,RVPH,SELL,3,6.97,20.91,0.18,4.2727
244567,KGC,BUY,1,7.30,7.30,,-2.8823
244585,LAZR,SELL,1,25.40,25.40,0.30,4.3589
244953,NKLA,BUY,1,12.37,12.37,,-2.1377
245295,ASXC,BUY,5,2.35,11.75,,-2.5236
245371,ASXC,BUY,5,2.35,11.75,,-2.2361
245372,ASXC,BUY,5,2.35,11.75,,-2.0647
245390,ASXC,BUY,5,2.34,11.70,,-3.9196
245391,ASXC,BUY,5,2.34,11.70,,-2.8295
245399,ASXC,BUY,5,2.34,11.70,,-2.2831
245400,ASXC,BUY,5,2.34,11.70,,-2.0000
245401,ASXC,BUY,5,2.33,11.65,,-3.0533
245403,ASXC,BUY,4,2.33,9.32,,-2.1856
245690,MNMD,SELL,65,5.30,344.50,-3.61,2.6138
246034,GE,BUY,1,13.44,13.44,,-3.0000
246035,GE,BUY,1,13.44,13.44,,-2.3805
246493,NNDM,SELL,22,9.01,198.22,-1.14,4.3589
246532,MNMD,BUY,3,5.21,15.63,,-2.4449
246611,VIXY,SELL,24,8.11,194.64,0.12,4.3589
246941,RIBT,BUY,16,1.11,17.76,,-2.4236
246942,RIBT,BUY,16,1.11,17.76,,-2.0499
247050,AMC,BUY,1,11.66,11.66,,-2.3805
247161,MNMD,BUY,3,5.21,15.63,,-2.2159
247170,LU,BUY,1,14.10,14.10,,-2.0909
247247,CAN,BUY,1,14.90,14.90,,-2.1359
247348,TEVA,BUY,1,10.39,10.39,,-2.0499
247415,BTG,BUY,3,5.02,15.06,,-2.0647
247571,GE,BUY,1,13.43,13.43,,-2.3590
247572,GE,BUY,1,13.43,13.43,,-2.0080
247591,CAN,BUY,1,14.88,14.88,,-2.0303
247593,CAN,BUY,1,14.85,14.85,,-3.3054
247594,CAN,BUY,1,14.85,14.85,,-2.5805
247595,CAN,BUY,1,14.85,14.85,,-2.1592
247663,CAN,SELL,5,14.94,74.70,0.37,2.0812
248014,IBN,BUY,1,16.02,16.02,,-2.7000
248262,NKLA,BUY,1,12.36,12.36,,-2.1576
248265,GSAT,BUY,11,1.49,16.39,,-2.3534
248266,GSAT,BUY,11,1.49,16.39,,-2.0426
248305,NNDM,BUY,1,9.07,9.07,,-3.5556
248306,NNDM,BUY,1,9.07,9.07,,-2.6776
248307,NNDM,BUY,1,9.07,9.07,,-2.1985
248997,HRZN,SELL,2,15.87,31.74,0.06,3.9196
249056,AAL,SELL,12,21.85,262.20,-0.61,2.1676
249135,FRSX,BUY,3,5.52,16.56,,-2.2726
249187,CIDM,BUY,12,1.47,17.64,,-4.3589
249198,DNMR,SELL,4,27.75,111.00,-1.61,3.5380
249391,GE,BUY,1,13.42,13.42,,-2.4597
249392,GE,BUY,1,13.42,13.42,,-2.0647
249557,DBA,BUY,1,18.53,18.53,,-3.1114
249558,DBA,BUY,1,18.53,18.53,,-2.4434
249559,DBA,BUY,1,18.53,18.53,,-2.0429
249562,IBN,BUY,1,16.01,16.01,,-2.7136
249667,HUYA,BUY,1,18.90,18.90,,-2.3313
249676,CAN,BUY,1,14.83,14.83,,-2.3095
249677,CAN,BUY,1,14.82,14.82,,-2.4233
249728,CAN,BUY,1,14.81,14.81,,-2.0179
249786,GE,SELL,9,13.44,120.96,0.01,2.3590
249851,CLF,BUY,1,18.71,18.71,,-2.3196
250022,HST,BUY,1,17.34,17.34,,-2.9726
250023,HST,BUY,1,17.34,17.34,,-2.3657
250301,NNDM,SELL,3,9.12,27.36,0.15,2.4233
250407,JOB,BUY,29,0.66,19.05,,-2.3548
250441,AMC,SELL,1,11.68,11.68,0.02,3.1623
250444,MNMD,BUY,3,5.23,15.69,,-2.7791
250554,CTRM,BUY,33,0.57,18.78,,-2.6711
250731,CHEK,BUY,11,1.63,17.93,,-4.3589
250732,CHEK,BUY,11,1.63,17.93,,-3.0000
250733,CHEK,BUY,11,1.63,17.93,,-2.3805
250734,CHEK,BUY,11,1.63,17.93,,-2.0000
250876,GSAT,BUY,12,1.48,17.76,,-2.4010
250877,GSAT,BUY,12,1.48,17.76,,-2.0303
250895,GSAT,BUY,12,1.47,17.64,,-2.3170
250916,MNMD,BUY,3,5.23,15.69,,-2.0948
250927,GSAT,BUY,11,1.47,16.17,,-2.1106
250953,VLDR,BUY,1,15.14,15.14,,-3.2708
250955,VLDR,BUY,1,15.14,15.14,,-2.3060
251126,CTRM,BUY,29,0.57,16.44,,-3.9356
251127,CTRM,BUY,29,0.57,16.45,,-2.7720
251128,CTRM,BUY,29,0.57,16.44,,-2.3176
251134,MNMD,SELL,12,5.33,63.96,1.32,3.3371
251157,NNDM,BUY,1,9.12,9.12,,-2.0909
251169,AIV,BUY,2,6.69,13.38,,-2.1106
251590,TEVA,BUY,1,10.38,10.38,,-3.0699
251591,TEVA,BUY,1,10.38,10.38,,-2.4710
251593,TEVA,BUY,1,10.37,10.37,,-2.8153
251614,MNMD,BUY,3,5.09,15.27,,-3.3404
251664,TEVA,BUY,1,10.36,10.36,,-2.8498
251665,TEVA,BUY,1,10.36,10.36,,-2.3324
251682,CIDM,BUY,11,1.47,16.17,,-3.0000
251733,NNDM,SELL,1,9.15,9.15,0.03,2.5491
251735,TLRY,SELL,5,18.03,90.15,0.34,2.1128
251736,IQ,BUY,1,15.80,15.80,,-2.8333
251737,IQ,BUY,1,15.80,15.80,,-2.2855
251738,IQ,BUY,1,15.79,15.79,,-2.0934
251753,RNWK,BUY,6,2.71,16.26,,-4.3589
251888,CLNE,SELL,9,11.30,101.70,1.44,2.1864
251906,APHA,SELL,3,14.93,44.79,0.18,2.3635
252222,AMC,BUY,1,11.69,11.69,,-3.0000
252338,CCJ,BUY,1,16.53,16.53,,-2.0303
252368,GE,BUY,1,13.42,13.42,,-2.1676
252369,GE,BUY,1,13.42,13.42,,-2.1676
252374,TIRX,BUY,1,13.40,13.40,,-2.3839
252375,GE,BUY,1,13.41,13.41,,-2.1210
252428,ACST,BUY,31,0.54,16.82,,-2.0718
252454,RNWK,BUY,6,2.71,16.26,,-3.0000
252455,RNWK,BUY,6,2.71,16.26,,-2.3805
252465,ZNGA,BUY,1,11.11,11.11,,-2.3905
252466,ZNGA,BUY,1,11.11,11.11,,-2.0140
252511,NAKD,SELL,94,0.75,70.27,0.26,4.1267
253051,AMC,SELL,1,11.71,11.71,0.02,2.7340
253065,MRO,SELL,8,10.87,86.96,0.06,3.0000
253198,LAC,BUY,1,15.39,15.39,,-2.0176
253540,JOB,BUY,27,0.66,17.73,,-2.9044
253977,ZNGA,BUY,1,11.09,11.09,,-2.7292
253979,ZNGA,BUY,1,11.08,11.08,,-2.6339
254224,LU,BUY,1,14.09,14.09,,-2.1764
254226,LU,BUY,1,14.09,14.09,,-2.1106
254243,LU,BUY,1,14.06,14.06,,-2.2989
254295,CCJ,SELL,2,16.56,33.12,0.08,2.4121
254396,JOB,BUY,26,0.66,17.06,,-3.0170
255096,MNMD,SELL,3,5.20,15.60,0.33,4.3589
255567,GSAT,SELL,178,1.50,267.00,-0.09,2.7340
255750,CS,SELL,6,10.53,63.18,0.06,2.3534
255803,BTG,SELL,14,5.05,70.70,0.27,4.3589
255978,WISH,BUY,1,14.75,14.75,,-2.2766
256072,QELL,SELL,21,9.95,208.95,0.21,4.3589
256112,MNMD,BUY,4,5.16,20.64,,-4.3589
256184,ACY,BUY,2,11.15,22.30,,-3.1068
256185,ACY,BUY,2,11.15,22.30,,-2.4744
256186,VTGN,BUY,11,2.06,22.66,,-2.7340
